school,name,title,url,time
大连海洋大学,详见正文介绍,2020年大连海洋大学水产与生命学院常亚青教授团队考研..,/tiaoji/schooldetail/id/21775.shtml,2020-02-11
沈阳铸造研究所,材料加工工程,沈阳铸造研究所2020年硕士研究生（材料加工工程）调剂..,/tiaoji/schooldetail/id/21773.shtml,2020-02-11
哈尔滨工程大学,动力工程、工程热物理、机..,哈尔滨工程大学动力工程及工程热物理、机械工程、轮机..,/tiaoji/schooldetail/id/21767.shtml,2020-02-07
山西农业大学,详见正文,2020年山西农业大学分子农业与生物能源研究团队李润植..,/tiaoji/schooldetail/id/21765.shtml,2020-02-07
西京学院,电子信息,西京学院信息工程学院电子信息专业2020年考研调剂信息,/tiaoji/schooldetail/id/21763.shtml,2020-02-07
辽宁石油化工大学,分析化学,2020年辽宁石油化工大学范洪涛团队考研调剂信息,/tiaoji/schooldetail/id/21761.shtml,2020-02-07
新疆大学,物理化学、无机化学,新疆大学应化所郝爱泽课题组物理化学、无机化学专业20..,/tiaoji/schooldetail/id/21759.shtml,2020-02-07
中南林业科技大学,材料科学与工程、材料与化..,2020年中南林业科技大学材料科学与工程学院罗卫华教授..,/tiaoji/schooldetail/id/21757.shtml,2020-02-06
石河子大学,化学工程与技术,2020年石河子大学“多相催化”组考研调剂信息,/tiaoji/schooldetail/id/21755.shtml,2020-02-06
安徽理工大学,应用化学,安徽理工大学化学工程学院疏瑞文副教授课题组2020年考..,/tiaoji/schooldetail/id/21753.shtml,2020-02-06
西京学院,土木工程,2020年西京学院土木工程专业考研调剂信息,/tiaoji/schooldetail/id/21751.shtml,2020-02-06
沈阳工业大学,化学工艺,2020年沈阳工业大学化学工艺专业考研调剂信息,/tiaoji/schooldetail/id/21749.shtml,2020-02-06
太原理工大学,电子信息（光学工程方向）,2020年太原理工大学有机光电转化材料与器件团队考研调..,/tiaoji/schooldetail/id/21747.shtml,2020-02-05
哈尔滨理工大学,机械类、医学、生物化学、..,2020年哈尔滨理工大学王沫楠团队机械类专业考研调剂信..,/tiaoji/schooldetail/id/21745.shtml,2020-02-05
山东理工大学,材料学、物理、化学,山东理工大学焦万丽课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21743.shtml,2020-02-05
燕山大学,化学工程与技术,燕山大学谷建民副教授课题组2020年化学工程与技术专业..,/tiaoji/schooldetail/id/21741.shtml,2020-02-05
西南科技大学,矿物加工工程、环境工程、..,西南科技大学矿物加工工程专业2020年考研调剂信息,/tiaoji/schooldetail/id/21739.shtml,2020-02-05
大连工业大学,材料科学与工程、高分子材..,大连工业大学材料科学与工程专业（高分子材料）2020年..,/tiaoji/schooldetail/id/21737.shtml,2020-02-05
青岛农业大学,微生物学,青岛农业大学微生物学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21735.shtml,2020-02-05
青岛科技大学,高分子化学与物理、无机、..,青岛科技大学化工学院武玉民教授课题组2020年考研调剂..,/tiaoji/schooldetail/id/21733.shtml,2020-02-05
大连工业大学,材料学,大连工业大学材料学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21731.shtml,2020-02-05
山东大学,食品科学,山东大学食品科学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21729.shtml,2020-02-05
青岛大学,光学、物理学、材料工程,青岛大学物理科学学院微纳光子学课题组2020年考研调剂..,/tiaoji/schooldetail/id/21727.shtml,2020-02-05
上海船舶运输科学研究所,轮机工程、通信与信息系统..,2020年上海船舶运输科学研究所考研调剂信息,/tiaoji/schooldetail/id/21723.shtml,2020-01-20
青岛大学,材料学,青岛大学材料学专业2020年接收调剂研究生,/tiaoji/schooldetail/id/21721.shtml,2020-01-19
厦门理工学院,光学工程、材料学、电子与..,2020年厦门理工学院闽江学者连水养教授课题组接收调剂..,/tiaoji/schooldetail/id/21719.shtml,2020-01-19
哈尔滨工程大学,材料学,哈尔滨工程大学材化学院-诚招2020级硕士研究生,/tiaoji/schooldetail/id/21717.shtml,2020-01-19
涉外办学,人工智能、数量经济、数量..,2020年叶史瓦大学免托福接受考研调剂生（含奖学金）,/tiaoji/schooldetail/id/21715.shtml,2020-01-17
涉外办学,01经济学02金融学03会计学,石溪大学（SBU）免托福接受2020优秀考研学生调剂,/tiaoji/schooldetail/id/21713.shtml,2020-01-17
江苏自动化研究所,控制理论与控制工程、检测..,江苏自动化研究所2020年硕士研究生招生拟调剂信息,/tiaoji/schooldetail/id/21711.shtml,2020-01-14
中北大学,材料学,中北大学材料学2020年考研调剂信息：碳质功能材料研究..,/tiaoji/schooldetail/id/21709.shtml,2020-01-13
哈尔滨工程大学,机械工程、动力工程及工程..,哈尔滨工程大学机械工程、动力工程及工程热物理、轮机..,/tiaoji/schooldetail/id/21707.shtml,2020-01-13
山东大学,植物学、细胞生物学、生物..,2020年山东大学生命科学学院杨中宝课题组考研调剂信息..,/tiaoji/schooldetail/id/21705.shtml,2020-01-13
辽宁石油化工大学,结构工程,辽宁石油化工大学结构工程2020年考研调剂信息,/tiaoji/schooldetail/id/21703.shtml,2020-01-13
辽宁工程技术大学,工程力学、岩土工程、采矿..,2020年辽宁工程技术大学考研调剂信息：工程力学、岩土..,/tiaoji/schooldetail/id/21701.shtml,2020-01-13
西华大学,应用经济学,2020年西华大学经济学院硕士研究生招生调剂方案,/tiaoji/schooldetail/id/21699.shtml,2020-01-09
东华大学,MBA,2020年东华大学MBA调剂意向登记公告,/tiaoji/schooldetail/id/21697.shtml,2020-01-09
武汉邮电科学研究院,通信与信息系统、信号与信..,2020年武汉邮电科学研究院自费硕士调剂信息,/tiaoji/schooldetail/id/21695.shtml,2020-01-08
西华大学,金融学、区域经济学、产业..,西华大学经济学院2020年硕士研究生招生调剂方案,/tiaoji/schooldetail/id/21693.shtml,2019-12-31
山东大学,神经生物学,2019年山东大学基础医学院调剂信息,/tiaoji/schooldetail/id/21691.shtml,2019-04-25
长春工业大学,详细查看正文,2019年长春工业大学硕士研究生招生调剂公告（第六批）,/tiaoji/schooldetail/id/21689.shtml,2019-04-25
哈尔滨师范大学,历史、物理、化学、生物、..,2019年哈尔滨师范大学部分专业考研调剂信息（4月23日..,/tiaoji/schooldetail/id/21687.shtml,2019-04-24
南京中医药大学,中药学,2019年南京中医药大学关于接收部分专业硕士研究生调剂..,/tiaoji/schooldetail/id/21685.shtml,2019-04-23
东北农业大学,详细查看正文,2019年东北农业大学关于延长部分非全日制专硕调剂系统..,/tiaoji/schooldetail/id/21683.shtml,2019-04-23
赣南医学院,详细查看正文,2019年赣南医学院“退役大学生士兵”专项计划考研调剂..,/tiaoji/schooldetail/id/21681.shtml,2019-04-19
云南警官学院,警务硕士,2019年云南警官学院警务硕士专业学位考研调剂公告,/tiaoji/schooldetail/id/21679.shtml,2019-04-19
南京中医药大学,药物化学,2019年南京中医药大学药物化学专业考研调剂信息,/tiaoji/schooldetail/id/21677.shtml,2019-04-19
上海中医药大学,详细查看正文,2019年上海中医药大学开放考研调剂系统的通知（第二批..,/tiaoji/schooldetail/id/21675.shtml,2019-04-19
哈尔滨师范大学,外国语言学及应用语言学,2019年哈尔滨师范大学外国语言学及应用语言学专业接受..,/tiaoji/schooldetail/id/21673.shtml,2019-04-19
山西医科大学,生物学、基础医学,2019年山西医科大学考研调剂公告(六),/tiaoji/schooldetail/id/21671.shtml,2019-04-19
北京中医药大学,健康管理学,2019年北京中医药大学健康管理学考研调剂通知,/tiaoji/schooldetail/id/21669.shtml,2019-04-19
天津师范大学,环境地理学（非全日制）,2019年天津师范大学考研调剂系统报名开放时间公告（第..,/tiaoji/schooldetail/id/21667.shtml,2019-04-19
天津科技大学,控制工程,2019年天津科技大学电信学院考研调剂信息：控制工程方..,/tiaoji/schooldetail/id/21665.shtml,2019-04-19
中国刑事警察学院,法律硕士（非法学）、警务..,2019年中国刑事警察学院考研调剂信息,/tiaoji/schooldetail/id/21663.shtml,2019-04-19
中国人民解放军国防大学,内科学、外科学,2019年解放军医学院校外考研调剂信息,/tiaoji/schooldetail/id/21661.shtml,2019-04-19
